E, G
17.11,-0.0508479
17.1105,-0.0508479
17.111,-0.0508479
17.1115,-0.0508479
17.112,-0.0508478
17.1125,-0.0508478
17.113,-0.0508478
17.1135,-0.0508478
17.114,-0.0508478
17.1145,-0.0508478
17.115,-0.0508478
17.1155,-0.0508478
17.116,-0.0508478
17.1165,-0.0508478
17.117,-0.0508478
17.1175,-0.0508478
17.118,-0.0508478
17.1185,-0.0508478
17.119,-0.0508477
17.1195,-0.0508477
17.12,-0.0508477
17.1205,-0.0508477
17.121,-0.0508477
17.1215,-0.0508477
17.122,-0.0508477
17.1225,-0.0508477
17.123,-0.0508477
17.1235,-0.0508477
17.124,-0.0508477
17.1245,-0.0508477
17.125,-0.0508477
17.1255,-0.0508477
17.126,-0.0508476
17.1265,-0.0508476
17.127,-0.0508476
17.1275,-0.0508476
17.128,-0.0508476
17.1285,-0.0508476
17.129,-0.0508476
17.1295,-0.0508476
17.13,-0.0508476
17.1305,-0.0508476
17.131,-0.0508476
17.1315,-0.0508476
17.132,-0.0508476
17.1325,-0.0508476
17.133,-0.0508475
17.1335,-0.0508475
17.134,-0.0508475
17.1345,-0.0508475
17.135,-0.0508475
17.1355,-0.0508475
17.136,-0.0508475
17.1365,-0.0508475
17.137,-0.0508475
17.1375,-0.0508475
17.138,-0.0508475
17.1385,-0.0508475
17.139,-0.0508475
17.1395,-0.0508475
17.14,-0.0508475
17.1405,-0.0508474
17.141,-0.0508474
17.1415,-0.0508474
17.142,-0.0508474
17.1425,-0.0508474
17.143,-0.0508474
17.1435,-0.0508474
17.144,-0.0508474
17.1445,-0.0508474
17.145,-0.0508474
17.1455,-0.0508474
17.146,-0.0508474
17.1465,-0.0508474
17.147,-0.0508474
17.1475,-0.0508473
17.148,-0.0508473
17.1485,-0.0508473
17.149,-0.0508473
17.1495,-0.0508473
17.15,-0.0508473
17.1505,-0.0508473
17.151,-0.0508473
17.1515,-0.0508473
17.152,-0.0508473
17.1525,-0.0508473
17.153,-0.0508473
17.1535,-0.0508473
17.154,-0.0508473
17.1545,-0.0508472
17.155,-0.0508472
17.1555,-0.0508472
17.156,-0.0508472
17.1565,-0.0508472
17.157,-0.0508472
17.1575,-0.0508472
17.158,-0.0508472
17.1585,-0.0508472
17.159,-0.0508472
17.1595,-0.0508472
17.16,-0.0508472
17.1605,-0.0508472
17.161,-0.0508472
17.1615,-0.0508471
17.162,-0.0508471
17.1625,-0.0508471
17.163,-0.0508471
17.1635,-0.0508471
17.164,-0.0508471
17.1645,-0.0508471
17.165,-0.0508471
17.1655,-0.0508471
17.166,-0.0508471
17.1665,-0.0508471
17.167,-0.0508471
17.1675,-0.0508471
17.168,-0.0508471
17.1685,-0.050847
17.169,-0.050847
17.1695,-0.050847
17.17,-0.050847
17.1705,-0.050847
17.171,-0.050847
17.1715,-0.050847
17.172,-0.050847
17.1725,-0.050847
17.173,-0.050847
17.1735,-0.050847
17.174,-0.050847
17.1745,-0.050847
17.175,-0.050847
17.1755,-0.050847
17.176,-0.0508469
17.1765,-0.0508469
17.177,-0.0508469
17.1775,-0.0508469
17.178,-0.0508469
17.1785,-0.0508469
17.179,-0.0508469
17.1795,-0.0508469
17.18,-0.0508469
17.1805,-0.0508469
17.181,-0.0508469
17.1815,-0.0508469
17.182,-0.0508469
17.1825,-0.0508469
17.183,-0.0508468
17.1835,-0.0508468
17.184,-0.0508468
17.1845,-0.0508468
17.185,-0.0508468
17.1855,-0.0508468
17.186,-0.0508468
17.1865,-0.0508468
17.187,-0.0508468
17.1875,-0.0508468
17.188,-0.0508468
17.1885,-0.0508468
17.189,-0.0508468
17.1895,-0.0508468
17.19,-0.0508467
17.1905,-0.0508467
17.191,-0.0508467
17.1915,-0.0508467
17.192,-0.0508467
17.1925,-0.0508467
17.193,-0.0508467
17.1935,-0.0508467
17.194,-0.0508467
17.1945,-0.0508467
17.195,-0.0508467
17.1955,-0.0508467
17.196,-0.0508467
17.1965,-0.0508467
17.197,-0.0508466
17.1975,-0.0508466
17.198,-0.0508466
17.1985,-0.0508466
17.199,-0.0508466
17.1995,-0.0508466
17.2,-0.0508466
17.2005,-0.0508466
17.201,-0.0508466
17.2015,-0.0508466
17.202,-0.0508466
17.2025,-0.0508466
17.203,-0.0508466
17.2035,-0.0508466
17.204,-0.0508465
17.2045,-0.0508465
17.205,-0.0508465
17.2055,-0.0508465
17.206,-0.0508465
17.2065,-0.0508465
17.207,-0.0508465
17.2075,-0.0508465
17.208,-0.0508465
17.2085,-0.0508465
17.209,-0.0508465
17.2095,-0.0508465
17.21,-0.0508465
17.2105,-0.0508465
17.211,-0.0508465
17.2115,-0.0508464
17.212,-0.0508464
17.2125,-0.0508464
17.213,-0.0508464
17.2135,-0.0508464
17.214,-0.0508464
17.2145,-0.0508464
17.215,-0.0508464
17.2155,-0.0508464
17.216,-0.0508464
17.2165,-0.0508464
17.217,-0.0508464
17.2175,-0.0508464
17.218,-0.0508464
17.2185,-0.0508463
17.219,-0.0508463
17.2195,-0.0508463
17.22,-0.0508463
17.2205,-0.0508463
17.221,-0.0508463
17.2215,-0.0508463
17.222,-0.0508463
17.2225,-0.0508463
17.223,-0.0508463
17.2235,-0.0508463
17.224,-0.0508463
17.2245,-0.0508463
17.225,-0.0508463
17.2255,-0.0508462
17.226,-0.0508462
17.2265,-0.0508462
17.227,-0.0508462
17.2275,-0.0508462
17.228,-0.0508462
17.2285,-0.0508462
17.229,-0.0508462
17.2295,-0.0508462
17.23,-0.0508462
17.2305,-0.0508462
17.231,-0.0508462
17.2315,-0.0508462
17.232,-0.0508462
17.2325,-0.0508461
17.233,-0.0508461
17.2335,-0.0508461
17.234,-0.0508461
17.2345,-0.0508461
17.235,-0.0508461
17.2355,-0.0508461
17.236,-0.0508461
17.2365,-0.0508461
17.237,-0.0508461
17.2375,-0.0508461
17.238,-0.0508461
17.2385,-0.0508461
17.239,-0.0508461
17.2395,-0.050846
17.24,-0.050846
17.2405,-0.050846
17.241,-0.050846
17.2415,-0.050846
17.242,-0.050846
17.2425,-0.050846
17.243,-0.050846
17.2435,-0.050846
17.244,-0.050846
17.2445,-0.050846
17.245,-0.050846
17.2455,-0.050846
17.246,-0.050846
17.2465,-0.0508459
17.247,-0.0508459
17.2475,-0.0508459
17.248,-0.0508459
17.2485,-0.0508459
17.249,-0.0508459
17.2495,-0.0508459
17.25,-0.0508459
17.2505,-0.0508459
17.251,-0.0508459
17.2515,-0.0508459
17.252,-0.0508459
17.2525,-0.0508459
17.253,-0.0508459
17.2535,-0.0508459
17.254,-0.0508458
17.2545,-0.0508458
17.255,-0.0508458
17.2555,-0.0508458
17.256,-0.0508458
17.2565,-0.0508458
17.257,-0.0508458
17.2575,-0.0508458
17.258,-0.0508458
17.2585,-0.0508458
17.259,-0.0508458
17.2595,-0.0508458
17.26,-0.0508458
17.2605,-0.0508458
17.261,-0.0508457
17.2615,-0.0508457
17.262,-0.0508457
17.2625,-0.0508457
17.263,-0.0508457
17.2635,-0.0508457
17.264,-0.0508457
17.2645,-0.0508457
17.265,-0.0508457
17.2655,-0.0508457
17.266,-0.0508457
17.2665,-0.0508457
17.267,-0.0508457
17.2675,-0.0508457
17.268,-0.0508456
17.2685,-0.0508456
17.269,-0.0508456
17.2695,-0.0508456
17.27,-0.0508456
17.2705,-0.0508456
17.271,-0.0508456
17.2715,-0.0508456
17.272,-0.0508456
17.2725,-0.0508456
17.273,-0.0508456
17.2735,-0.0508456
17.274,-0.0508456
17.2745,-0.0508456
17.275,-0.0508455
17.2755,-0.0508455
17.276,-0.0508455
17.2765,-0.0508455
17.277,-0.0508455
17.2775,-0.0508455
17.278,-0.0508455
17.2785,-0.0508455
17.279,-0.0508455
17.2795,-0.0508455
17.28,-0.0508455
17.2805,-0.0508455
17.281,-0.0508455
17.2815,-0.0508455
17.282,-0.0508454
17.2825,-0.0508454
17.283,-0.0508454
17.2835,-0.0508454
17.284,-0.0508454
17.2845,-0.0508454
17.285,-0.0508454
17.2855,-0.0508454
17.286,-0.0508454
17.2865,-0.0508454
17.287,-0.0508454
17.2875,-0.0508454
17.288,-0.0508454
17.2885,-0.0508454
17.289,-0.0508453
17.2895,-0.0508453
17.29,-0.0508453
17.2905,-0.0508453
17.291,-0.0508453
17.2915,-0.0508453
17.292,-0.0508453
17.2925,-0.0508453
17.293,-0.0508453
17.2935,-0.0508453
17.294,-0.0508453
17.2945,-0.0508453
17.295,-0.0508453
17.2955,-0.0508453
17.296,-0.0508453
17.2965,-0.0508452
17.297,-0.0508452
17.2975,-0.0508452
17.298,-0.0508452
17.2985,-0.0508452
17.299,-0.0508452
17.2995,-0.0508452
17.3,-0.0508452
17.3005,-0.0508452
17.301,-0.0508452
17.3015,-0.0508452
17.302,-0.0508452
17.3025,-0.0508452
17.303,-0.0508452
17.3035,-0.0508451
17.304,-0.0508451
17.3045,-0.0508451
17.305,-0.0508451
17.3055,-0.0508451
17.306,-0.0508451
17.3065,-0.0508451
17.307,-0.0508451
17.3075,-0.0508451
17.308,-0.0508451
17.3085,-0.0508451
17.309,-0.0508451
17.3095,-0.0508451
17.31,-0.0508451
17.3105,-0.050845
17.311,-0.050845
17.3115,-0.050845
17.312,-0.050845
17.3125,-0.050845
17.313,-0.050845
17.3135,-0.050845
17.314,-0.050845
17.3145,-0.050845
17.315,-0.050845
17.3155,-0.050845
17.316,-0.050845
17.3165,-0.050845
17.317,-0.050845
17.3175,-0.0508449
17.318,-0.0508449
17.3185,-0.0508449
17.319,-0.0508449
17.3195,-0.0508449
17.32,-0.0508449
17.3205,-0.0508449
17.321,-0.0508449
17.3215,-0.0508449
17.322,-0.0508449
17.3225,-0.0508449
17.323,-0.0508449
17.3235,-0.0508449
17.324,-0.0508449
17.3245,-0.0508448
17.325,-0.0508448
17.3255,-0.0508448
17.326,-0.0508448
17.3265,-0.0508448
17.327,-0.0508448
17.3275,-0.0508448
17.328,-0.0508448
17.3285,-0.0508448
17.329,-0.0508448
17.3295,-0.0508448
17.33,-0.0508448
17.3305,-0.0508448
17.331,-0.0508448
17.3315,-0.0508447
17.332,-0.0508447
17.3325,-0.0508447
17.333,-0.0508447
17.3335,-0.0508447
17.334,-0.0508447
17.3345,-0.0508447
17.335,-0.0508447
17.3355,-0.0508447
17.336,-0.0508447
17.3365,-0.0508447
17.337,-0.0508447
17.3375,-0.0508447
17.338,-0.0508447
17.3385,-0.0508446
17.339,-0.0508446
17.3395,-0.0508446
17.34,-0.0508446
17.3405,-0.0508446
17.341,-0.0508446
17.3415,-0.0508446
17.342,-0.0508446
17.3425,-0.0508446
17.343,-0.0508446
17.3435,-0.0508446
17.344,-0.0508446
17.3445,-0.0508446
17.345,-0.0508446
17.3455,-0.0508446
17.346,-0.0508445
17.3465,-0.0508445
17.347,-0.0508445
17.3475,-0.0508445
17.348,-0.0508445
17.3485,-0.0508445
17.349,-0.0508445
17.3495,-0.0508445
17.35,-0.0508445
17.3505,-0.0508445
17.351,-0.0508445
17.3515,-0.0508445
17.352,-0.0508445
17.3525,-0.0508445
17.353,-0.0508444
17.3535,-0.0508444
17.354,-0.0508444
17.3545,-0.0508444
17.355,-0.0508444
17.3555,-0.0508444
17.356,-0.0508444
17.3565,-0.0508444
17.357,-0.0508444
17.3575,-0.0508444
17.358,-0.0508444
17.3585,-0.0508444
17.359,-0.0508444
17.3595,-0.0508444
17.36,-0.0508443
17.3605,-0.0508443
17.361,-0.0508443
17.3615,-0.0508443
17.362,-0.0508443
17.3625,-0.0508443
17.363,-0.0508443
17.3635,-0.0508443
17.364,-0.0508443
17.3645,-0.0508443
17.365,-0.0508443
17.3655,-0.0508443
17.366,-0.0508443
17.3665,-0.0508443
17.367,-0.0508442
17.3675,-0.0508442
17.368,-0.0508442
17.3685,-0.0508442
17.369,-0.0508442
17.3695,-0.0508442
17.37,-0.0508442
17.3705,-0.0508442
17.371,-0.0508442
17.3715,-0.0508442
17.372,-0.0508442
17.3725,-0.0508442
17.373,-0.0508442
17.3735,-0.0508442
17.374,-0.0508441
17.3745,-0.0508441
17.375,-0.0508441
17.3755,-0.0508441
17.376,-0.0508441
17.3765,-0.0508441
17.377,-0.0508441
17.3775,-0.0508441
17.378,-0.0508441
17.3785,-0.0508441
17.379,-0.0508441
17.3795,-0.0508441
17.38,-0.0508441
17.3805,-0.0508441
17.381,-0.050844
17.3815,-0.050844
17.382,-0.050844
17.3825,-0.050844
17.383,-0.050844
17.3835,-0.050844
17.384,-0.050844
17.3845,-0.050844
17.385,-0.050844
17.3855,-0.050844
17.386,-0.050844
17.3865,-0.050844
17.387,-0.050844
17.3875,-0.050844
17.388,-0.0508439
17.3885,-0.0508439
17.389,-0.0508439
17.3895,-0.0508439
17.39,-0.0508439
17.3905,-0.0508439
17.391,-0.0508439
17.3915,-0.0508439
17.392,-0.0508439
17.3925,-0.0508439
17.393,-0.0508439
17.3935,-0.0508439
17.394,-0.0508439
17.3945,-0.0508439
17.395,-0.0508439
17.3955,-0.0508438
17.396,-0.0508438
17.3965,-0.0508438
17.397,-0.0508438
17.3975,-0.0508438
17.398,-0.0508438
17.3985,-0.0508438
17.399,-0.0508438
17.3995,-0.0508438
17.4,-0.0508438
17.4005,-0.0508438
17.401,-0.0508438
17.4015,-0.0508438
17.402,-0.0508438
17.4025,-0.0508437
17.403,-0.0508437
17.4035,-0.0508437
17.404,-0.0508437
17.4045,-0.0508437
17.405,-0.0508437
17.4055,-0.0508437
17.406,-0.0508437
17.4065,-0.0508437
17.407,-0.0508437
17.4075,-0.0508437
17.408,-0.0508437
17.4085,-0.0508437
17.409,-0.0508437
17.4095,-0.0508436
17.41,-0.0508436
17.4105,-0.0508436
17.411,-0.0508436
17.4115,-0.0508436
17.412,-0.0508436
17.4125,-0.0508436
17.413,-0.0508436
17.4135,-0.0508436
17.414,-0.0508436
17.4145,-0.0508436
17.415,-0.0508436
17.4155,-0.0508436
17.416,-0.0508436
17.4165,-0.0508435
17.417,-0.0508435
17.4175,-0.0508435
17.418,-0.0508435
17.4185,-0.0508435
17.419,-0.0508435
17.4195,-0.0508435
17.42,-0.0508435
17.4205,-0.0508435
17.421,-0.0508435
17.4215,-0.0508435
17.422,-0.0508435
17.4225,-0.0508435
17.423,-0.0508435
17.4235,-0.0508434
17.424,-0.0508434
17.4245,-0.0508434
17.425,-0.0508434
17.4255,-0.0508434
17.426,-0.0508434
17.4265,-0.0508434
17.427,-0.0508434
17.4275,-0.0508434
17.428,-0.0508434
17.4285,-0.0508434
17.429,-0.0508434
17.4295,-0.0508434
17.43,-0.0508434
17.4305,-0.0508433
17.431,-0.0508433
17.4315,-0.0508433
17.432,-0.0508433
17.4325,-0.0508433
17.433,-0.0508433
17.4335,-0.0508433
17.434,-0.0508433
17.4345,-0.0508433
17.435,-0.0508433
17.4355,-0.0508433
17.436,-0.0508433
17.4365,-0.0508433
17.437,-0.0508433
17.4375,-0.0508432
17.438,-0.0508432
17.4385,-0.0508432
17.439,-0.0508432
17.4395,-0.0508432
17.44,-0.0508432
17.4405,-0.0508432
17.441,-0.0508432
17.4415,-0.0508432
17.442,-0.0508432
17.4425,-0.0508432
17.443,-0.0508432
17.4435,-0.0508432
17.444,-0.0508432
17.4445,-0.0508431
17.445,-0.0508431
17.4455,-0.0508431
17.446,-0.0508431
17.4465,-0.0508431
17.447,-0.0508431
17.4475,-0.0508431
17.448,-0.0508431
17.4485,-0.0508431
17.449,-0.0508431
17.4495,-0.0508431
17.45,-0.0508431
17.4505,-0.0508431
17.451,-0.0508431
17.4515,-0.0508431
17.452,-0.050843
17.4525,-0.050843
17.453,-0.050843
17.4535,-0.050843
17.454,-0.050843
17.4545,-0.050843
17.455,-0.050843
17.4555,-0.050843
17.456,-0.050843
17.4565,-0.050843
17.457,-0.050843
17.4575,-0.050843
17.458,-0.050843
17.4585,-0.050843
17.459,-0.0508429
17.4595,-0.0508429
17.46,-0.0508429
17.4605,-0.0508429
17.461,-0.0508429
17.4615,-0.0508429
17.462,-0.0508429
17.4625,-0.0508429
17.463,-0.0508429
17.4635,-0.0508429
17.464,-0.0508429
17.4645,-0.0508429
17.465,-0.0508429
17.4655,-0.0508429
17.466,-0.0508428
17.4665,-0.0508428
17.467,-0.0508428
17.4675,-0.0508428
17.468,-0.0508428
17.4685,-0.0508428
17.469,-0.0508428
17.4695,-0.0508428
17.47,-0.0508428
17.4705,-0.0508428
17.471,-0.0508428
17.4715,-0.0508428
17.472,-0.0508428
17.4725,-0.0508428
17.473,-0.0508427
17.4735,-0.0508427
17.474,-0.0508427
17.4745,-0.0508427
17.475,-0.0508427
17.4755,-0.0508427
17.476,-0.0508427
17.4765,-0.0508427
17.477,-0.0508427
17.4775,-0.0508427
17.478,-0.0508427
17.4785,-0.0508427
17.479,-0.0508427
17.4795,-0.0508427
17.48,-0.0508426
17.4805,-0.0508426
17.481,-0.0508426
17.4815,-0.0508426
17.482,-0.0508426
17.4825,-0.0508426
17.483,-0.0508426
17.4835,-0.0508426
17.484,-0.0508426
17.4845,-0.0508426
17.485,-0.0508426
17.4855,-0.0508426
17.486,-0.0508426
17.4865,-0.0508426
17.487,-0.0508425
17.4875,-0.0508425
17.488,-0.0508425
17.4885,-0.0508425
17.489,-0.0508425
17.4895,-0.0508425
17.49,-0.0508425
17.4905,-0.0508425
17.491,-0.0508425
17.4915,-0.0508425
17.492,-0.0508425
17.4925,-0.0508425
17.493,-0.0508425
17.4935,-0.0508425
17.494,-0.0508424
17.4945,-0.0508424
17.495,-0.0508424
17.4955,-0.0508424
17.496,-0.0508424
17.4965,-0.0508424
17.497,-0.0508424
17.4975,-0.0508424
17.498,-0.0508424
17.4985,-0.0508424
17.499,-0.0508424
17.4995,-0.0508424
17.5,-0.0508424
17.5005,-0.0508424
17.501,-0.0508423
17.5015,-0.0508423
17.502,-0.0508423
17.5025,-0.0508423
17.503,-0.0508423
17.5035,-0.0508423
17.504,-0.0508423
17.5045,-0.0508423
17.505,-0.0508423
17.5055,-0.0508423
17.506,-0.0508423
17.5065,-0.0508423
17.507,-0.0508423
17.5075,-0.0508423
17.508,-0.0508423
17.5085,-0.0508422
17.509,-0.0508422
17.5095,-0.0508422
17.51,-0.0508422
17.5105,-0.0508422
17.511,-0.0508422
17.5115,-0.0508422
17.512,-0.0508422
17.5125,-0.0508422
17.513,-0.0508422
17.5135,-0.0508422
17.514,-0.0508422
17.5145,-0.0508422
17.515,-0.0508422
17.5155,-0.0508421
17.516,-0.0508421
17.5165,-0.0508421
17.517,-0.0508421
17.5175,-0.0508421
17.518,-0.0508421
17.5185,-0.0508421
17.519,-0.0508421
17.5195,-0.0508421
17.52,-0.0508421
17.5205,-0.0508421
17.521,-0.0508421
17.5215,-0.0508421
17.522,-0.0508421
17.5225,-0.050842
17.523,-0.050842
17.5235,-0.050842
17.524,-0.050842
17.5245,-0.050842
17.525,-0.050842
17.5255,-0.050842
17.526,-0.050842
17.5265,-0.050842
17.527,-0.050842
17.5275,-0.050842
17.528,-0.050842
17.5285,-0.050842
17.529,-0.050842
17.5295,-0.0508419
17.53,-0.0508419
17.5305,-0.0508419
17.531,-0.0508419
17.5315,-0.0508419
17.532,-0.0508419
17.5325,-0.0508419
17.533,-0.0508419
17.5335,-0.0508419
17.534,-0.0508419
17.5345,-0.0508419
17.535,-0.0508419
17.5355,-0.0508419
17.536,-0.0508419
17.5365,-0.0508418
17.537,-0.0508418
17.5375,-0.0508418
17.538,-0.0508418
17.5385,-0.0508418
17.539,-0.0508418
17.5395,-0.0508418
17.54,-0.0508418
17.5405,-0.0508418
17.541,-0.0508418
17.5415,-0.0508418
17.542,-0.0508418
17.5425,-0.0508418
17.543,-0.0508418
17.5435,-0.0508417
17.544,-0.0508417
17.5445,-0.0508417
17.545,-0.0508417
17.5455,-0.0508417
17.546,-0.0508417
17.5465,-0.0508417
17.547,-0.0508417
17.5475,-0.0508417
17.548,-0.0508417
17.5485,-0.0508417
17.549,-0.0508417
17.5495,-0.0508417
17.55,-0.0508417
17.5505,-0.0508416
17.551,-0.0508416
17.5515,-0.0508416
17.552,-0.0508416
17.5525,-0.0508416
17.553,-0.0508416
17.5535,-0.0508416
17.554,-0.0508416
17.5545,-0.0508416
17.555,-0.0508416
17.5555,-0.0508416
17.556,-0.0508416
17.5565,-0.0508416
17.557,-0.0508416
17.5575,-0.0508415
17.558,-0.0508415
17.5585,-0.0508415
17.559,-0.0508415
17.5595,-0.0508415
17.56,-0.0508415
17.5605,-0.0508415
17.561,-0.0508415
17.5615,-0.0508415
17.562,-0.0508415
17.5625,-0.0508415
17.563,-0.0508415
17.5635,-0.0508415
17.564,-0.0508415
17.5645,-0.0508414
17.565,-0.0508414
17.5655,-0.0508414
17.566,-0.0508414
17.5665,-0.0508414
17.567,-0.0508414
17.5675,-0.0508414
17.568,-0.0508414
17.5685,-0.0508414
17.569,-0.0508414
17.5695,-0.0508414
17.57,-0.0508414
17.5705,-0.0508414
17.571,-0.0508414
17.5715,-0.0508413
17.572,-0.0508413
17.5725,-0.0508413
17.573,-0.0508413
17.5735,-0.0508413
17.574,-0.0508413
17.5745,-0.0508413
17.575,-0.0508413
17.5755,-0.0508413
17.576,-0.0508413
17.5765,-0.0508413
17.577,-0.0508413
17.5775,-0.0508413
17.578,-0.0508413
17.5785,-0.0508413
17.579,-0.0508412
17.5795,-0.0508412
17.58,-0.0508412
17.5805,-0.0508412
17.581,-0.0508412
17.5815,-0.0508412
17.582,-0.0508412
17.5825,-0.0508412
17.583,-0.0508412
17.5835,-0.0508412
17.584,-0.0508412
17.5845,-0.0508412
17.585,-0.0508412
17.5855,-0.0508412
17.586,-0.0508411
17.5865,-0.0508411
17.587,-0.0508411
17.5875,-0.0508411
17.588,-0.0508411
17.5885,-0.0508411
17.589,-0.0508411
17.5895,-0.0508411
17.59,-0.0508411
17.5905,-0.0508411
17.591,-0.0508411
17.5915,-0.0508411
17.592,-0.0508411
17.5925,-0.0508411
17.593,-0.050841
17.5935,-0.050841
17.594,-0.050841
17.5945,-0.050841
17.595,-0.050841
17.5955,-0.050841
17.596,-0.050841
17.5965,-0.050841
17.597,-0.050841
17.5975,-0.050841
17.598,-0.050841
17.5985,-0.050841
17.599,-0.050841
17.5995,-0.050841
17.6,-0.0508409
17.6005,-0.0508409
17.601,-0.0508409
17.6015,-0.0508409
17.602,-0.0508409
17.6025,-0.0508409
17.603,-0.0508409
17.6035,-0.0508409
17.604,-0.0508409
17.6045,-0.0508409
17.605,-0.0508409
17.6055,-0.0508409
17.606,-0.0508409
17.6065,-0.0508409
17.607,-0.0508408
17.6075,-0.0508408
17.608,-0.0508408
17.6085,-0.0508408
17.609,-0.0508408
17.6095,-0.0508408
17.61,-0.0508408
17.6105,-0.0508408
17.611,-0.0508408
17.6115,-0.0508408
17.612,-0.0508408
17.6125,-0.0508408
17.613,-0.0508408
17.6135,-0.0508408
17.614,-0.0508407
17.6145,-0.0508407
17.615,-0.0508407
17.6155,-0.0508407
17.616,-0.0508407
17.6165,-0.0508407
17.617,-0.0508407
17.6175,-0.0508407
17.618,-0.0508407
17.6185,-0.0508407
17.619,-0.0508407
17.6195,-0.0508407
17.62,-0.0508407
17.6205,-0.0508407
17.621,-0.0508406
17.6215,-0.0508406
17.622,-0.0508406
17.6225,-0.0508406
17.623,-0.0508406
17.6235,-0.0508406
17.624,-0.0508406
17.6245,-0.0508406
17.625,-0.0508406
17.6255,-0.0508406
17.626,-0.0508406
17.6265,-0.0508406
17.627,-0.0508406
17.6275,-0.0508406
17.628,-0.0508405
17.6285,-0.0508405
17.629,-0.0508405
17.6295,-0.0508405
17.63,-0.0508405
17.6305,-0.0508405
17.631,-0.0508405
17.6315,-0.0508405
17.632,-0.0508405
17.6325,-0.0508405
17.633,-0.0508405
17.6335,-0.0508405
17.634,-0.0508405
17.6345,-0.0508405
17.635,-0.0508404
17.6355,-0.0508404
17.636,-0.0508404
17.6365,-0.0508404
17.637,-0.0508404
17.6375,-0.0508404
17.638,-0.0508404
17.6385,-0.0508404
17.639,-0.0508404
17.6395,-0.0508404
17.64,-0.0508404
17.6405,-0.0508404
17.641,-0.0508404
17.6415,-0.0508404
17.642,-0.0508403
17.6425,-0.0508403
17.643,-0.0508403
17.6435,-0.0508403
17.644,-0.0508403
17.6445,-0.0508403
17.645,-0.0508403
17.6455,-0.0508403
17.646,-0.0508403
17.6465,-0.0508403
17.647,-0.0508403
17.6475,-0.0508403
17.648,-0.0508403
17.6485,-0.0508403
17.649,-0.0508402
17.6495,-0.0508402
17.65,-0.0508402
17.6505,-0.0508402
17.651,-0.0508402
17.6515,-0.0508402
17.652,-0.0508402
17.6525,-0.0508402
17.653,-0.0508402
17.6535,-0.0508402
17.654,-0.0508402
17.6545,-0.0508402
17.655,-0.0508402
17.6555,-0.0508402
17.656,-0.0508402
17.6565,-0.0508401
17.657,-0.0508401
17.6575,-0.0508401
17.658,-0.0508401
17.6585,-0.0508401
17.659,-0.0508401
17.6595,-0.0508401
17.66,-0.0508401
17.6605,-0.0508401
17.661,-0.0508401
17.6615,-0.0508401
17.662,-0.0508401
17.6625,-0.0508401
17.663,-0.0508401
17.6635,-0.05084
17.664,-0.05084
17.6645,-0.05084
17.665,-0.05084
17.6655,-0.05084
17.666,-0.05084
17.6665,-0.05084
17.667,-0.05084
17.6675,-0.05084
17.668,-0.05084
17.6685,-0.05084
17.669,-0.05084
17.6695,-0.05084
17.67,-0.05084
17.6705,-0.0508399
17.671,-0.0508399
17.6715,-0.0508399
17.672,-0.0508399
17.6725,-0.0508399
17.673,-0.0508399
17.6735,-0.0508399
17.674,-0.0508399
17.6745,-0.0508399
17.675,-0.0508399
17.6755,-0.0508399
17.676,-0.0508399
17.6765,-0.0508399
17.677,-0.0508399
17.6775,-0.0508398
17.678,-0.0508398
17.6785,-0.0508398
17.679,-0.0508398
17.6795,-0.0508398
17.68,-0.0508398
17.6805,-0.0508398
17.681,-0.0508398
17.6815,-0.0508398
17.682,-0.0508398
17.6825,-0.0508398
17.683,-0.0508398
17.6835,-0.0508398
17.684,-0.0508398
17.6845,-0.0508397
17.685,-0.0508397
17.6855,-0.0508397
17.686,-0.0508397
17.6865,-0.0508397
17.687,-0.0508397
17.6875,-0.0508397
17.688,-0.0508397
17.6885,-0.0508397
17.689,-0.0508397
17.6895,-0.0508397
17.69,-0.0508397
17.6905,-0.0508397
17.691,-0.0508397
17.6915,-0.0508396
17.692,-0.0508396
17.6925,-0.0508396
17.693,-0.0508396
17.6935,-0.0508396
17.694,-0.0508396
17.6945,-0.0508396
17.695,-0.0508396
17.6955,-0.0508396
17.696,-0.0508396
17.6965,-0.0508396
17.697,-0.0508396
17.6975,-0.0508396
17.698,-0.0508396
17.6985,-0.0508395
17.699,-0.0508395
17.6995,-0.0508395
17.7,-0.0508395
17.7005,-0.0508395
17.701,-0.0508395
17.7015,-0.0508395
17.702,-0.0508395
17.7025,-0.0508395
17.703,-0.0508395
17.7035,-0.0508395
17.704,-0.0508395
17.7045,-0.0508395
17.705,-0.0508395
17.7055,-0.0508394
17.706,-0.0508394
17.7065,-0.0508394
17.707,-0.0508394
17.7075,-0.0508394
17.708,-0.0508394
17.7085,-0.0508394
17.709,-0.0508394
17.7095,-0.0508394
17.71,-0.0508394
17.7105,-0.0508394
17.711,-0.0508394
17.7115,-0.0508394
17.712,-0.0508394
17.7125,-0.0508393
17.713,-0.0508393
17.7135,-0.0508393
17.714,-0.0508393
17.7145,-0.0508393
17.715,-0.0508393
17.7155,-0.0508393
17.716,-0.0508393
17.7165,-0.0508393
17.717,-0.0508393
17.7175,-0.0508393
17.718,-0.0508393
17.7185,-0.0508393
17.719,-0.0508393
17.7195,-0.0508392
17.72,-0.0508392
17.7205,-0.0508392
17.721,-0.0508392
17.7215,-0.0508392
17.722,-0.0508392
17.7225,-0.0508392
